center,bp_year,assessment_id,assessment_upload_days,assessment_upload_date,implementation_upload_days,implementation_upload_date,page,source_url
AS,2025,AS0600,47,02/24/2025,CnC,01/28/2026,1,https://iac.university/center/AS/internal/activity-log/BP2025
AS,2025,AS0599,56,03/04/2025,343,12/16/2025,1,https://iac.university/center/AS/internal/activity-log/BP2025
CC,2021,CC0012,166,05/29/2023,1147+,,1,https://iac.university/center/CC/internal/activity-log/BP2021
CC,2021,CC0011,535,05/03/2024,1176+,,1,https://iac.university/center/CC/internal/activity-log/BP2021
CC,2021,CC0010,807,12/26/2024,1210+,,1,https://iac.university/center/CC/internal/activity-log/BP2021
CC,2021,CC0009,606,06/04/2024,1214+,,1,https://iac.university/center/CC/internal/activity-log/BP2021
CC,2021,CC0008,582,05/03/2024,,,1,https://iac.university/center/CC/internal/activity-log/BP2021
CC,2021,CC0007,235,04/11/2023,1263+,,1,https://iac.university/center/CC/internal/activity-log/BP2021
CC,2021,CC0006,302,05/30/2023,1281+,,1,https://iac.university/center/CC/internal/activity-log/BP2021
CC,2021,CC0005,314,05/30/2023,1293+,,1,https://iac.university/center/CC/internal/activity-log/BP2021
CC,2021,CC0004,922,12/31/2024,1320+,,1,https://iac.university/center/CC/internal/activity-log/BP2021
CC,2021,CC0003,751,05/03/2024,1391+,,1,https://iac.university/center/CC/internal/activity-log/BP2021
CC,2021,CC0002,436,06/01/2023,1413+,,1,https://iac.university/center/CC/internal/activity-log/BP2021
CC,2021,CC0001,835,05/03/2024,1476+,,1,https://iac.university/center/CC/internal/activity-log/BP2021
CC,2022,CC0012,166,05/29/2023,1147+,,1,https://iac.university/center/CC/internal/activity-log/BP2022
CC,2022,CC0011,535,05/03/2024,1176+,,1,https://iac.university/center/CC/internal/activity-log/BP2022
CC,2022,CC0010,807,12/26/2024,1210+,,1,https://iac.university/center/CC/internal/activity-log/BP2022
CC,2022,CC0009,606,06/04/2024,1214+,,1,https://iac.university/center/CC/internal/activity-log/BP2022
CC,2022,CC0008,582,05/03/2024,,,1,https://iac.university/center/CC/internal/activity-log/BP2022
CC,2022,CC0007,235,04/11/2023,1263+,,1,https://iac.university/center/CC/internal/activity-log/BP2022
CC,2022,CC0006,302,05/30/2023,1281+,,1,https://iac.university/center/CC/internal/activity-log/BP2022
CC,2022,CC0005,314,05/30/2023,1293+,,1,https://iac.university/center/CC/internal/activity-log/BP2022
CC,2022,CC0004,922,12/31/2024,1320+,,1,https://iac.university/center/CC/internal/activity-log/BP2022
CC,2022,CC0003,751,05/03/2024,1391+,,1,https://iac.university/center/CC/internal/activity-log/BP2022
CC,2022,CC0002,436,06/01/2023,1413+,,1,https://iac.university/center/CC/internal/activity-log/BP2022
CC,2022,CC0001,835,05/03/2024,1476+,,1,https://iac.university/center/CC/internal/activity-log/BP2022
CC,2023,CC0033,370,12/18/2024,781+,,1,https://iac.university/center/CC/internal/activity-log/BP2023
CC,2023,CC0032,166,05/15/2024,,,1,https://iac.university/center/CC/internal/activity-log/BP2023
CC,2023,CC0031,371,11/15/2024,815+,,1,https://iac.university/center/CC/internal/activity-log/BP2023
CC,2023,CC0030,313,09/16/2024,818+,,1,https://iac.university/center/CC/internal/activity-log/BP2023
CC,2023,CC0029,378,12/17/2024,790+,,1,https://iac.university/center/CC/internal/activity-log/BP2023
CC,2023,CC0028,413,12/10/2024,832+,,1,https://iac.university/center/CC/internal/activity-log/BP2023
CC,2023,CC0027,434,12/23/2024,840+,,1,https://iac.university/center/CC/internal/activity-log/BP2023
CC,2023,CC0026,453,12/31/2024,851+,,1,https://iac.university/center/CC/internal/activity-log/BP2023
CC,2023,CC0025,452,12/24/2024,,,1,https://iac.university/center/CC/internal/activity-log/BP2023
CC,2023,CC0024,453,12/24/2024,,,1,https://iac.university/center/CC/internal/activity-log/BP2023
CC,2023,CC0023,460,12/30/2024,859+,,1,https://iac.university/center/CC/internal/activity-log/BP2023
CC,2023,CC0022,442,12/11/2024,860+,,1,https://iac.university/center/CC/internal/activity-log/BP2023
CC,2023,CC0021,461,12/29/2024,861+,,1,https://iac.university/center/CC/internal/activity-log/BP2023
CC,2023,CC0020,466,12/31/2024,864+,,1,https://iac.university/center/CC/internal/activity-log/BP2023
CC,2023,CC0019,446,12/10/2024,865+,,1,https://iac.university/center/CC/internal/activity-log/BP2023
CC,2023,CC0018,247,12/30/2023,1012+,,1,https://iac.university/center/CC/internal/activity-log/BP2023
CC,2023,CC0017,635,12/17/2024,1047+,,1,https://iac.university/center/CC/internal/activity-log/BP2023
CC,2023,CC0016,60,05/19/2023,1050+,,1,https://iac.university/center/CC/internal/activity-log/BP2023
CC,2023,CC0015,59,04/18/2023,1081+,,1,https://iac.university/center/CC/internal/activity-log/BP2023
CC,2023,CC0014,74,05/01/2023,1083+,,1,https://iac.university/center/CC/internal/activity-log/BP2023
CC,2023,CC0013,80,04/11/2023,1109+,,1,https://iac.university/center/CC/internal/activity-log/BP2023
CC,2024,CC0041,151,11/11/2024,599+,,1,https://iac.university/center/CC/internal/activity-log/BP2024
CC,2024,CC0040,147,10/30/2024,607+,,1,https://iac.university/center/CC/internal/activity-log/BP2024
CC,2024,CC0039,183,11/27/2024,615+,,1,https://iac.university/center/CC/internal/activity-log/BP2024
CC,2024,CC0038,242,11/25/2024,676+,,1,https://iac.university/center/CC/internal/activity-log/BP2024
CC,2024,CC0037,253,12/04/2024,678+,,1,https://iac.university/center/CC/internal/activity-log/BP2024
CC,2024,CC0036,326,12/27/2024,728+,,1,https://iac.university/center/CC/internal/activity-log/BP2024
CC,2024,CC0035,272,10/31/2024,732+,,1,https://iac.university/center/CC/internal/activity-log/BP2024
CC,2024,CC0034,341,12/10/2024,760+,,1,https://iac.university/center/CC/internal/activity-log/BP2024
CC,2025,CC0052,140+,,,,1,https://iac.university/center/CC/internal/activity-log/BP2025
CC,2025,CC0051,179+,,,,1,https://iac.university/center/CC/internal/activity-log/BP2025
CC,2025,CC0050,103,10/21/2025,,,1,https://iac.university/center/CC/internal/activity-log/BP2025
CC,2025,CC0049,156,12/11/2025,,,1,https://iac.university/center/CC/internal/activity-log/BP2025
CC,2025,CC0048,159,12/08/2025,,,1,https://iac.university/center/CC/internal/activity-log/BP2025
CC,2025,CC0047,230+,,,,1,https://iac.university/center/CC/internal/activity-log/BP2025
CC,2025,CC0046,259,12/09/2025,,,1,https://iac.university/center/CC/internal/activity-log/BP2025
CC,2025,CC0045,128,07/25/2025,,,1,https://iac.university/center/CC/internal/activity-log/BP2025
CC,2025,CC0044,272,12/09/2025,,,1,https://iac.university/center/CC/internal/activity-log/BP2025
CC,2025,CC0043,162,08/15/2025,,,1,https://iac.university/center/CC/internal/activity-log/BP2025
CC,2025,CC0042,63,05/07/2025,335+,,1,https://iac.university/center/CC/internal/activity-log/BP2025
CI,2021,CI0006,167,05/09/2023,604,07/19/2024,1,https://iac.university/center/CI/internal/activity-log/BP2021
CI,2021,CI0005,69,01/16/2023,618,07/19/2024,1,https://iac.university/center/CI/internal/activity-log/BP2021
CI,2021,CI0004,124,01/17/2023,460,12/19/2023,1,https://iac.university/center/CI/internal/activity-log/BP2021
CI,2021,CI0003,107,12/23/2022,1244+,,1,https://iac.university/center/CI/internal/activity-log/BP2021
CI,2021,CI0002,111,11/29/2022,CnC,01/30/2025,1,https://iac.university/center/CI/internal/activity-log/BP2021
CI,2021,CI0001,89,10/31/2022,503,12/19/2023,1,https://iac.university/center/CI/internal/activity-log/BP2021
CI,2022,CI0006,167,05/09/2023,604,07/19/2024,1,https://iac.university/center/CI/internal/activity-log/BP2022
CI,2022,CI0005,69,01/16/2023,618,07/19/2024,1,https://iac.university/center/CI/internal/activity-log/BP2022
CI,2022,CI0004,124,01/17/2023,460,12/19/2023,1,https://iac.university/center/CI/internal/activity-log/BP2022
CI,2022,CI0003,107,12/23/2022,1244+,,1,https://iac.university/center/CI/internal/activity-log/BP2022
CI,2022,CI0002,111,11/29/2022,CnC,01/30/2025,1,https://iac.university/center/CI/internal/activity-log/BP2022
CI,2022,CI0001,89,10/31/2022,503,12/19/2023,1,https://iac.university/center/CI/internal/activity-log/BP2022
CI,2023,CI0027,194,05/29/2024,535,05/05/2025,1,https://iac.university/center/CI/internal/activity-log/BP2023
CI,2023,CI0026,121,03/16/2024,810+,,1,https://iac.university/center/CI/internal/activity-log/BP2023
CI,2023,CI0025,222,06/17/2024,708,10/16/2025,1,https://iac.university/center/CI/internal/activity-log/BP2023
CI,2023,CI0024,168,03/26/2024,742,10/21/2025,1,https://iac.university/center/CI/internal/activity-log/BP2023
CI,2023,CI0023,197,03/15/2024,778,10/17/2025,1,https://iac.university/center/CI/internal/activity-log/BP2023
CI,2023,CI0022,234,03/22/2024,916+,,1,https://iac.university/center/CI/internal/activity-log/BP2023
CI,2023,CI0021,168,01/12/2024,845,11/19/2025,1,https://iac.university/center/CI/internal/activity-log/BP2023
CI,2023,CI0020,223,02/27/2024,820,10/16/2025,1,https://iac.university/center/CI/internal/activity-log/BP2023
CI,2023,CI0019,154,12/13/2023,936+,,1,https://iac.university/center/CI/internal/activity-log/BP2023
CI,2023,CI0018,160,12/18/2023,937+,,1,https://iac.university/center/CI/internal/activity-log/BP2023
CI,2023,CI0017,82,09/26/2023,840,10/23/2025,1,https://iac.university/center/CI/internal/activity-log/BP2023
CI,2023,CI0016,124,07/31/2023,1041+,,1,https://iac.university/center/CI/internal/activity-log/BP2023
CI,2023,CI0015,126,07/31/2023,480,07/19/2024,1,https://iac.university/center/CI/internal/activity-log/BP2023
CI,2023,CI0014,425,05/21/2024,746,04/07/2025,1,https://iac.university/center/CI/internal/activity-log/BP2023
CI,2023,CI0013,189,09/26/2023,800,05/29/2025,1,https://iac.university/center/CI/internal/activity-log/BP2023
CI,2023,CI0012,174,09/06/2023,1054+,,1,https://iac.university/center/CI/internal/activity-log/BP2023
CI,2023,CI0011,202,09/26/2023,499,07/19/2024,1,https://iac.university/center/CI/internal/activity-log/BP2023
CI,2023,CI0010,133,07/18/2023,500,07/19/2024,1,https://iac.university/center/CI/internal/activity-log/BP2023
CI,2023,CI0009,91,05/30/2023,966,10/21/2025,1,https://iac.university/center/CI/internal/activity-log/BP2023
CI,2023,CI0008,178,08/11/2023,1085+,,1,https://iac.university/center/CI/internal/activity-log/BP2023
CI,2023,CI0007,113,06/02/2023,526,07/19/2024,1,https://iac.university/center/CI/internal/activity-log/BP2023
CI,2024,CI0044,92,03/20/2025,412+,,1,https://iac.university/center/CI/internal/activity-log/BP2024
CI,2024,CI0043,105,03/05/2025,439+,,1,https://iac.university/center/CI/internal/activity-log/BP2024
CI,2024,CI0042,116,03/10/2025,446+,,1,https://iac.university/center/CI/internal/activity-log/BP2024
CI,2024,CI0041,104,02/24/2025,447+,,1,https://iac.university/center/CI/internal/activity-log/BP2024
CI,2024,CI0040,65,01/03/2025,460+,,1,https://iac.university/center/CI/internal/activity-log/BP2024
CI,2024,CI0039,79,01/09/2025,468+,,1,https://iac.university/center/CI/internal/activity-log/BP2024
CI,2024,CI0038,59,11/28/2024,490+,,1,https://iac.university/center/CI/internal/activity-log/BP2024
CI,2024,CI0037,60,11/18/2024,424,11/17/2025,1,https://iac.university/center/CI/internal/activity-log/BP2024
CI,2024,CI0036,56,10/09/2024,537+,,1,https://iac.university/center/CI/internal/activity-log/BP2024
CI,2024,CI0035,47,09/25/2024,542+,,1,https://iac.university/center/CI/internal/activity-log/BP2024
CI,2024,CI0034,87,08/30/2024,608+,,1,https://iac.university/center/CI/internal/activity-log/BP2024
CI,2024,CI0033,97,08/19/2024,629+,,1,https://iac.university/center/CI/internal/activity-log/BP2024
CI,2024,CI0032,115,07/26/2024,594,11/17/2025,1,https://iac.university/center/CI/internal/activity-log/BP2024
CI,2024,CI0031,127,07/10/2024,700+,,1,https://iac.university/center/CI/internal/activity-log/BP2024
CI,2024,CI0030,118,06/27/2024,627,11/17/2025,1,https://iac.university/center/CI/internal/activity-log/BP2024
CI,2024,CI0029,113,05/16/2024,741+,,1,https://iac.university/center/CI/internal/activity-log/BP2024
CI,2024,CI0028,173,07/03/2024,753+,,1,https://iac.university/center/CI/internal/activity-log/BP2024
CI,2025,CI0074,46+,,,,1,https://iac.university/center/CI/internal/activity-log/BP2025
CI,2025,CI0073,52+,,,,1,https://iac.university/center/CI/internal/activity-log/BP2025
CI,2025,CI0072,53+,,,,1,https://iac.university/center/CI/internal/activity-log/BP2025
CI,2025,CI0071,74+,,,,1,https://iac.university/center/CI/internal/activity-log/BP2025
CI,2025,CI0070,81+,,,,1,https://iac.university/center/CI/internal/activity-log/BP2025
CI,2025,CI0069,87+,,,,1,https://iac.university/center/CI/internal/activity-log/BP2025
CI,2025,CI0068,88+,,,,1,https://iac.university/center/CI/internal/activity-log/BP2025
CI,2025,CI0067,89+,,,,1,https://iac.university/center/CI/internal/activity-log/BP2025
CI,2025,CI0066,95+,,,,1,https://iac.university/center/CI/internal/activity-log/BP2025
CI,2025,CI0065,95+,,,,1,https://iac.university/center/CI/internal/activity-log/BP2025
CI,2025,CI0064,96+,,,,1,https://iac.university/center/CI/internal/activity-log/BP2025
CI,2025,CI0063,117+,,,,1,https://iac.university/center/CI/internal/activity-log/BP2025
CI,2025,CI0062,75,12/08/2025,,,1,https://iac.university/center/CI/internal/activity-log/BP2025
CI,2025,CI0061,76,12/08/2025,,,1,https://iac.university/center/CI/internal/activity-log/BP2025
CI,2025,CI0060,118,12/08/2025,,,1,https://iac.university/center/CI/internal/activity-log/BP2025
CI,2025,CI0059,125,11/17/2025,,,1,https://iac.university/center/CI/internal/activity-log/BP2025
CI,2025,CI0058,83,10/01/2025,,,1,https://iac.university/center/CI/internal/activity-log/BP2025
CI,2025,CI0057,104,10/21/2025,208+,,1,https://iac.university/center/CI/internal/activity-log/BP2025
CI,2025,CI0056,97,10/13/2025,209+,,1,https://iac.university/center/CI/internal/activity-log/BP2025
CI,2025,CI0055,91,10/06/2025,,,1,https://iac.university/center/CI/internal/activity-log/BP2025
CI,2025,CI0054,97,08/26/2025,257+,,1,https://iac.university/center/CI/internal/activity-log/BP2025
CI,2025,CI0053,87,08/11/2025,262+,,1,https://iac.university/center/CI/internal/activity-log/BP2025
CI,2025,CI0052,109,08/26/2025,269+,,1,https://iac.university/center/CI/internal/activity-log/BP2025
CI,2025,CI0051,66,06/30/2025,283+,,1,https://iac.university/center/CI/internal/activity-log/BP2025
CI,2025,CI0050,59,06/13/2025,293+,,1,https://iac.university/center/CI/internal/activity-log/BP2025
CI,2025,CI0049,57,06/05/2025,299+,,1,https://iac.university/center/CI/internal/activity-log/BP2025
CI,2025,CI0048,127,06/05/2025,370+,,1,https://iac.university/center/CI/internal/activity-log/BP2025
CI,2025,CI0047,118,05/15/2025,382+,,1,https://iac.university/center/CI/internal/activity-log/BP2025
CI,2025,CI0046,82,04/07/2025,384+,,1,https://iac.university/center/CI/internal/activity-log/BP2025
CI,2025,CI0045,74,03/26/2025,388+,,1,https://iac.university/center/CI/internal/activity-log/BP2025
CI,2026,CI0076,12+,,,,1,https://iac.university/center/CI/internal/activity-log/BP2026
CI,2026,CI0075,19+,,,,1,https://iac.university/center/CI/internal/activity-log/BP2026
CM,2021,CM1015,278,09/21/2023,507,05/07/2024,1,https://iac.university/center/CM/internal/activity-log/BP2021
CM,2021,CM1014,154,05/19/2023,1138,01/26/2026,1,https://iac.university/center/CM/internal/activity-log/BP2021
CM,2021,CM1013,300,10/11/2023,CnC,12/12/2024,1,https://iac.university/center/CM/internal/activity-log/BP2021
CM,2021,CM1011,297,09/22/2023,555,06/06/2024,1,https://iac.university/center/CM/internal/activity-log/BP2021
CM,2021,CM1010,201,06/08/2023,565,06/06/2024,1,https://iac.university/center/CM/internal/activity-log/BP2021
CM,2021,CM1009,146,03/22/2023,463,02/02/2024,1,https://iac.university/center/CM/internal/activity-log/BP2021
CM,2021,CM1008,163,03/30/2023,CnC,12/12/2024,1,https://iac.university/center/CM/internal/activity-log/BP2021
CM,2021,CM1007,142,03/01/2023,CnC,12/12/2024,1,https://iac.university/center/CM/internal/activity-log/BP2021
CM,2021,CM1006,97,12/06/2022,425,10/30/2023,1,https://iac.university/center/CM/internal/activity-log/BP2021
CM,2021,CM1005,61,10/12/2022,349,07/27/2023,1,https://iac.university/center/CM/internal/activity-log/BP2021
CM,2021,CM1004,60,08/06/2022,374,06/16/2023,1,https://iac.university/center/CM/internal/activity-log/BP2021
CM,2021,CM1003,61,09/10/2022,CnC,07/27/2023,1,https://iac.university/center/CM/internal/activity-log/BP2021
CM,2021,CM1002,61,06/29/2022,413,06/16/2023,1,https://iac.university/center/CM/internal/activity-log/BP2021
CM,2021,CM1001,60,05/31/2022,440,06/15/2023,1,https://iac.university/center/CM/internal/activity-log/BP2021
CM,2022,CM1015,278,09/21/2023,507,05/07/2024,1,https://iac.university/center/CM/internal/activity-log/BP2022
CM,2022,CM1014,154,05/19/2023,1138,01/26/2026,1,https://iac.university/center/CM/internal/activity-log/BP2022
CM,2022,CM1013,300,10/11/2023,CnC,12/12/2024,1,https://iac.university/center/CM/internal/activity-log/BP2022
CM,2022,CM1011,297,09/22/2023,555,06/06/2024,1,https://iac.university/center/CM/internal/activity-log/BP2022
CM,2022,CM1010,201,06/08/2023,565,06/06/2024,1,https://iac.university/center/CM/internal/activity-log/BP2022
CM,2022,CM1009,146,03/22/2023,463,02/02/2024,1,https://iac.university/center/CM/internal/activity-log/BP2022
CM,2022,CM1008,163,03/30/2023,CnC,12/12/2024,1,https://iac.university/center/CM/internal/activity-log/BP2022
CM,2022,CM1007,142,03/01/2023,CnC,12/12/2024,1,https://iac.university/center/CM/internal/activity-log/BP2022
CM,2022,CM1006,97,12/06/2022,425,10/30/2023,1,https://iac.university/center/CM/internal/activity-log/BP2022
CM,2022,CM1005,61,10/12/2022,349,07/27/2023,1,https://iac.university/center/CM/internal/activity-log/BP2022
CM,2022,CM1004,60,08/06/2022,374,06/16/2023,1,https://iac.university/center/CM/internal/activity-log/BP2022
CM,2022,CM1003,61,09/10/2022,CnC,07/27/2023,1,https://iac.university/center/CM/internal/activity-log/BP2022
CM,2022,CM1002,61,06/29/2022,413,06/16/2023,1,https://iac.university/center/CM/internal/activity-log/BP2022
CM,2022,CM1001,60,05/31/2022,440,06/15/2023,1,https://iac.university/center/CM/internal/activity-log/BP2022
CM,2023,CM1030,780+,,,,1,https://iac.university/center/CM/internal/activity-log/BP2023
CM,2023,CM1029,287,09/27/2024,335,11/13/2024,1,https://iac.university/center/CM/internal/activity-log/BP2023
CM,2023,CM1028,782+,,,,1,https://iac.university/center/CM/internal/activity-log/BP2023
CM,2023,CM1027,784+,,,,1,https://iac.university/center/CM/internal/activity-log/BP2023
CM,2023,CM1026,787+,,,,1,https://iac.university/center/CM/internal/activity-log/BP2023
CM,2023,CM1025,248,07/08/2024,811,01/22/2026,1,https://iac.university/center/CM/internal/activity-log/BP2023
